"FM","KD_JENIS_TRANSAKSI","FG_PENGGANTI","NOMOR_FAKTUR","MASA_PAJAK","TAHUN_PAJAK","TANGGAL_FAKTUR","NPWP","NAMA","ALAMAT_LENGKAP","JUMLAH_DPP","JUMLAH_PPN","JUMLAH_PPNBM","IS_CREDITABLE"
"FM","01","0","0011835002740","2","2018","03/02/2018","210914230432000","PT TUNAS CITRA PANDAWA",,"81066000","8106600","0","1"
"FM","01","0","0021834300894","2","2018","05/02/2018","313303505033000","PT PACIFIC JAYAMANDIRI",,"12363636","1236364","0","1"
"FM","01","0","0001862357966","2","2018","05/02/2018","026710558034000","PT BINAR BESTARI BUANA",,"6600000","660000","0","1"
"FM","01","0","0001862357957","2","2018","02/02/2018","026710558034000","PT BINAR BESTARI BUANA",,"6105600","610560","0","1"
"FM","01","0","0001887190835","2","2018","02/02/2018","018200469026000","PT MEGAH PITA INDONESIA",,"4406000","440600","0","1"
"FM","01","0","0021830593593","2","2018","02/02/2018","312861883004000","CV ANEKA PARTS LASINDO",,"11700000","1170000","0","1"
"FM","01","0","0021830593601","2","2018","06/02/2018","312861883004000","CV ANEKA PARTS LASINDO",,"772730","77273","0","1"
"FM","01","1","0021830593593","2","2018","03/02/2018","312861883004000","CV ANEKA PARTS LASINDO",,"8700000","870000","0","1"
"FM","01","0","0011821960731","2","2018","26/02/2018","012803334441000","PT SAN CENTRAL INDAH",,"24181500","2418150","0","1"
"FM","01","0","0001876182461","3","2018","06/03/2018","013180328037000","PT ANEKA BARANG",,"880000","88000","0","1"
"FM","01","0","0021825445457","3","2018","02/03/2018","013400890029000","PT HARDAGUNA POLATAMA",,"1783500","178350","0","1"
"FM","01","0","0021825319929","3","2018","01/03/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0001887269533","3","2018","03/03/2018","013089883007000","PT LAUTAN BERLIAN UTAMA MOTOR",,"2424230","242423","0","1"
"FM","01","0","0001862358073","3","2018","03/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"28600000","2860000","0","1"
"FM","01","0","0011882736447","3","2018","06/03/2018","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"26168314","2616831","0","1"
"FM","01","0","0001862358094","3","2018","07/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0011882736451","3","2018","07/03/2018","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"826020","82602","0","1"
"FM","01","0","0021839495611","3","2018","08/03/2018","028855922034000","CV ARRON PACK DINAMITRA",,"4320000","432000","0","1"
"FM","01","0","0011835002877","3","2018","05/03/2018","210914230432000","PT TUNAS CITRA PANDAWA",,"20990455","2099045","0","1"
"FM","01","0","0011878364517","3","2018","05/03/2018","027962547062000","PT MULTI VISCOMINDO",,"1911800","191180","0","1"
"FM","01","0","0011882736453","3","2018","12/03/2018","010709970414000","PT THREE ROYAL LIONS INDUSTRIAL",,"4132800","413280","0","1"
"FM","01","0","0001861277398","3","2018","06/03/2018","019603844034000","PT GALA PERDANA AGUNG",,"2992500","299250","0","1"
"FM","01","0","0001861277413","3","2018","06/03/2018","019603844034000","PT GALA PERDANA AGUNG",,"2667000","266700","0","1"
"FM","01","0","0001862358118","3","2018","10/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"7700000","770000","0","1"
"FM","01","0","0001862358108","3","2018","09/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"19387500","1938750","0","1"
"FM","01","0","0001862358132","3","2018","14/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0021839495614","3","2018","15/03/2018","028855922034000","CV ARRON PACK DINAMITRA",,"4320000","432000","0","1"
"FM","01","0","0021825714593","3","2018","26/03/2018","020934360451000","PT KURNIA SAKTI",,"11237500","1123750","0","1"
"FM","01","0","0021896541926","3","2018","28/03/2018","027962547062000","PT MULTI VISCOMINDO",,"1435100","143510","0","1"
"FM","01","0","0021813476338","3","2018","23/02/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"43772725","4377272","0","1"
"FM","01","0","0021813476088","3","2018","19/02/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"43772725","4377272","0","1"
"FM","01","0","0021805676706","3","2018","31/03/2018","026289280451000","PT GRAHA MITRA SEJATI",,"32382952","3238295","0","1"
"FM","01","0","0021805676695","3","2018","21/03/2018","026289280451000","PT GRAHA MITRA SEJATI",,"401818","40181","0","1"
"FM","01","0","0021805676701","3","2018","28/03/2018","026289280451000","PT GRAHA MITRA SEJATI",,"86180556","8618055","0","1"
"FM","01","0","0001862358191","3","2018","28/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"7700000","770000","0","1"
"FM","01","0","0001876188381","3","2018","20/03/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"6300000","630000","0","1"
"FM","01","0","0001862358179","3","2018","26/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0001862358167","3","2018","23/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13134000","1313400","0","1"
"FM","01","0","0021870752272","3","2018","16/03/2018","018242768052000","PT AKZONOBEL WOOD FINISHES AND ADHESIVES  INDONESIA",,"58980000","5898000","0","1"
"FM","01","0","0001887274836","3","2018","21/03/2018","013089883007000","PT LAUTAN BERLIAN UTAMA MOTOR",,"2900205","290020","0","1"
"FM","01","0","0001862358152","3","2018","21/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0001862358144","3","2018","19/03/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0011821961190","3","2018","07/03/2018","012803334441000","PT SAN CENTRAL INDAH",,"24230500","2423050","0","1"
"FM","01","0","0011821961189","3","2018","12/03/2018","012803334441000","PT SAN CENTRAL INDAH",,"4606000","460600","0","1"
"FM","01","0","0001876187986","3","2018","08/03/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"13860000","1386000","0","1"
"FM","01","0","0001876188235","3","2018","15/03/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"2219000","221900","0","1"
"FM","01","0","0021805676693","3","2018","20/03/2018","026289280451000","PT GRAHA MITRA SEJATI",,"1963636","196363","0","1"
"FM","01","1","0021805676706","3","2018","31/03/2018","026289280451000","PT GRAHA MITRA SEJATI",,"42383052","4238305","0","1"
"FM","01","0","0031801160309","4","2018","11/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"43772727","4377273","0","1"
"FM","01","0","0031801160237","4","2018","11/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"43772727","4377273","0","1"
"FM","01","0","0031801160045","4","2018","05/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"75289091","7528909","0","1"
"FM","01","0","0011880194459","4","2018","05/04/2018","017745001415000","PT INDAHVARIA EKASELARAS",,"28387400","2838740","0","1"
"FM","01","0","0031801160498","4","2018","16/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4214169","421416","0","1"
"FM","01","0","0001862358306","4","2018","20/04/2018","026710558034000","PT BINAR BESTARI BUANA",,"22000000","2200000","0","1"
"FM","01","0","0001862358299","4","2018","19/04/2018","026710558034000","PT BINAR BESTARI BUANA",,"4224000","422400","0","1"
"FM","01","0","0011864129945","4","2018","23/04/2018","017815291041000","PT SIGMACO SAKSAMA IMAGE",,"884210","88421","0","1"
"FM","01","0","0011835003110","4","2018","26/04/2018","210914230432000","PT TUNAS CITRA PANDAWA",,"50659455","5065945","0","1"
"FM","01","0","0031844922803","4","2018","12/04/2018","841035215061000","PT ADHIMIX RMC INDONESIA",,"18684000","1868400","0","1"
"FM","01","0","0031849469074","4","2018","30/04/2018","013197348038000","PT SURYA PALACEJAYA",,"6601140","660114","0","1"
"FM","01","0","0021828420316","4","2018","27/04/2018","023629926402000","CV BAYU UTAMA",,"1053000","105300","0","1"
"FM","01","0","0001862358341","4","2018","27/04/2018","026710558034000","PT BINAR BESTARI BUANA",,"6600000","660000","0","1"
"FM","01","0","0031801161222","4","2018","28/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3335280","333528","0","1"
"FM","01","0","0031801161149","4","2018","26/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"437158","43715","0","1"
"FM","01","0","0031801160882","4","2018","20/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2031099","203109","0","1"
"FM","01","0","0031801160819","4","2018","17/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"190164","19016","0","1"
"FM","01","0","0021896542845","4","2018","24/04/2018","027962547062000","PT MULTI VISCOMINDO",,"2233000","223300","0","1"
"FM","01","0","0021896543031","4","2018","27/04/2018","027962547062000","PT MULTI VISCOMINDO",,"4495000","449500","0","1"
"FM","01","0","0001876189764","4","2018","27/04/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"3780000","378000","0","1"
"FM","01","0","0031801160368","4","2018","11/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2021838","202183","0","1"
"FM","01","0","0031801159992","4","2018","04/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3795012","379501","0","1"
"FM","01","0","0031801160000","4","2018","04/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"12256364","1225636","0","1"
"FM","01","0","0031801160026","4","2018","04/04/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2833866","283386","0","1"
"FM","01","0","0021873950572","4","2018","10/04/2018","013288113046000","PT KREASI DASATAMA",,"5775000","577500","0","1"
"FM","01","0","0031812091515","4","2018","12/04/2018","013288113046000","PT KREASI DASATAMA",,"6500000","650000","0","1"
"FM","01","0","0001862358282","4","2018","17/04/2018","026710558034000","PT BINAR BESTARI BUANA",,"6286500","628650","0","1"
"FM","01","0","0021807864453","4","2018","07/04/2018","013034558073000","PT WARGA DJAJA",,"1855425","185543","0","1"
"FM","01","0","0021896542189","4","2018","05/04/2018","027962547062000","PT MULTI VISCOMINDO",,"1435100","143510","0","1"
"FM","01","0","0021828365961","4","2018","01/03/2018","023629926402000","CV BAYU UTAMA",,"1890000","189000","0","1"
"FM","01","0","0021834301071","4","2018","10/04/2018","313303505033000","PT PACIFIC JAYAMANDIRI",,"1170909","117090","0","1"
"FM","01","0","0001862358243","4","2018","09/04/2018","026710558034000","PT BINAR BESTARI BUANA",,"6600000","660000","0","1"
"FM","01","0","0021805676720","4","2018","06/04/2018","026289280451000","PT GRAHA MITRA SEJATI",,"1400196","140019","0","1"
"FM","01","0","0021805676719","4","2018","06/04/2018","026289280451000","PT GRAHA MITRA SEJATI",,"17123208","1712320","0","1"
"FM","01","0","0021825320081","4","2018","02/04/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0021877220984","4","2018","28/04/2018","741705909035000","PT SOLUSI BAJA INDONESIA",,"9670000","967000","0","1"
"FM","01","0","0031834002079","4","2018","13/04/2018","023870306085000","PT INDO KREASI",,"8600000","860000","0","1"
"FM","01","0","0021896543543","5","2018","15/05/2018","027962547062000","PT MULTI VISCOMINDO",,"2886400","288640","0","1"
"FM","01","0","0021896543413","5","2018","09/05/2018","027962547062000","PT MULTI VISCOMINDO",,"2055000","205500","0","1"
"FM","01","0","0001862358446","5","2018","21/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"5362500","536250","0","1"
"FM","01","0","0001862358421","5","2018","17/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"13200000","1320000","0","1"
"FM","01","0","0031838837613","5","2018","03/05/2018","013034558073000","PT WARGA DJAJA",,"3933754","393375","0","1"
"FM","01","0","0001862358376","5","2018","08/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"2112000","211200","0","1"
"FM","01","0","0021825320250","5","2018","02/05/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0001862358369","5","2018","05/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"10824000","1082400","0","1"
"FM","01","0","0001862358358","5","2018","03/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"8448000","844800","0","1"
"FM","01","0","0021881369665","5","2018","17/05/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"2563636","256363","0","1"
"FM","01","0","0021881369656","5","2018","16/05/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"6836363","683636","0","1"
"FM","01","0","0021881369563","5","2018","07/05/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"17090909","1709090","0","1"
"FM","01","0","0021881369586","5","2018","09/05/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"3454545","345454","0","1"
"FM","01","0","0021881369429","5","2018","25/04/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"200000","20000","0","1"
"FM","01","0","0021825714637","5","2018","17/05/2018","020934360451000","PT KURNIA SAKTI",,"6837500","683750","0","1"
"FM","01","0","0001862358464","5","2018","23/05/2018","026710558034000","PT BINAR BESTARI BUANA",,"11550000","1155000","0","1"
"FM","01","0","0021880514238","5","2018","22/05/2018","742081094033000","PT NAGA MAS METALINDO",,"4039999","403999","0","1"
"FM","01","0","0021880514248","5","2018","23/05/2018","742081094033000","PT NAGA MAS METALINDO",,"3856363","385636","0","1"
"FM","01","0","0021817619641","5","2018","29/05/2018","022885974451000","PT KARYA MANDIRI GUNA",,"19950000","1995000","0","1"
"FM","01","0","0011821964383","5","2018","31/05/2018","012803334441000","PT SAN CENTRAL INDAH",,"4800000","480000","0","1"
"FM","01","0","0021896543682","5","2018","18/05/2018","027962547062000","PT MULTI VISCOMINDO",,"1371000","137100","0","1"
"FM","01","0","0031838838725","5","2018","30/05/2018","013034558073000","PT WARGA DJAJA",,"43354000","4335400","0","1"
"FM","01","0","0031838838724","5","2018","30/05/2018","013034558073000","PT WARGA DJAJA",,"806250","80625","0","1"
"FM","01","0","0031838838588","5","2018","24/05/2018","013034558073000","PT WARGA DJAJA",,"806250","80625","0","1"
"FM","01","0","0031838838450","5","2018","23/05/2018","013034558073000","PT WARGA DJAJA",,"40900000","4090000","0","1"
"FM","01","0","0031838838449","5","2018","23/05/2018","013034558073000","PT WARGA DJAJA",,"806250","80625","0","1"
"FM","01","0","0031838838317","5","2018","19/05/2018","013034558073000","PT WARGA DJAJA",,"58436378","5843638","0","1"
"FM","01","0","0031838838259","5","2018","18/05/2018","013034558073000","PT WARGA DJAJA",,"40900000","4090000","0","1"
"FM","01","0","0031838838258","5","2018","18/05/2018","013034558073000","PT WARGA DJAJA",,"16360000","1636000","0","1"
"FM","01","0","0031801162373","5","2018","22/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1056480","105648","0","1"
"FM","01","0","0031801162314","5","2018","22/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"138763636","13876364","0","1"
"FM","01","0","0031801162441","5","2018","19/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2078580","207858","0","1"
"FM","01","0","0031801162103","5","2018","15/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"719715","71971","0","1"
"FM","01","0","0031801162435","5","2018","19/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"4122659","412265","0","1"
"FM","01","0","0031838838411","5","2018","22/05/2018","013034558073000","PT WARGA DJAJA",,"1072842","107284","0","1"
"FM","01","0","0031874827377","5","2018","21/05/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"525000","52500","0","1"
"FM","01","0","0021881369743","5","2018","24/05/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"5727272","572727","0","1"
"FM","01","0","0011818038000","5","2018","14/05/2018","010706570092000","PT COCA - COLA DISTRIBUTION INDONESIA",,"27777778","2777778","0","1"
"FM","01","0","0031811353957","5","2018","28/05/2018","021094263023000","CV TRIMITRA SURYA ABADI",,"3408064","340806","0","1"
"FM","01","0","0031849474853","6","2018","06/06/2018","013197348038000","PT SURYA PALACEJAYA",,"8001700","800170","0","1"
"FM","01","0","0021881369825","6","2018","02/06/2018","705401610034000","PT ANUGERAH SUKSES GEMILANG",,"4772727","477272","0","1"
"FM","01","0","0021825320417","6","2018","04/06/2018","031652027026000","PT ANUGRAH KARUNIA PERKASA ABADI",,"1100000","110000","0","1"
"FM","01","0","0001876182540","6","2018","29/06/2018","013180328037000","PT ANEKA BARANG",,"1000000","100000","0","1"
"FM","01","0","0021894238441","6","2018","29/06/2018","013089883007000","PT LAUTAN BERLIAN UTAMA MOTOR",,"8601940","860194","0","1"
"FM","01","0","0031836590715","6","2018","28/05/2018","016596595038000","PT DUNIA SAFTINDO",,"583000","58300","0","1"
"FM","01","0","0031874827810","6","2018","05/06/2018","027513241039000","PT DIGITAL PRIMA IMAGING",,"6280000","628000","0","1"
"FM","01","0","0001862358538","6","2018","22/06/2018","026710558034000","PT BINAR BESTARI BUANA",,"25025000","2502500","0","1"
"FM","01","0","0031801162713","6","2018","30/05/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2068584","206858","0","1"
"FM","01","0","0031801163011","6","2018","05/06/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"2039198","203919","0","1"
"FM","01","0","0031801163012","6","2018","05/06/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"3333840","333384","0","1"
"FM","01","0","0031801162912","6","2018","02/06/2018","015288806415000","PT CENTRAL SATRYAPERDANA.",,"1900944","190094","0","1"
"FM","01","0","0021896544147","6","2018","31/05/2018","027962547062000","PT MULTI VISCOMINDO",,"3161250","316125","0","1"
"FM","01","0","0021828420419","6","2018","25/05/2018","023629926402000","CV BAYU UTAMA",,"2943000","294300","0","1"
